school_number,grade,charter,pass
11,Grade 3,0,1
11,Grade 3,0,1
11,Grade 3,0,1
11,Grade 3,0,1
11,Grade 3,0,1
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 3,0,0
11,Grade 4,0,1
11,Grade 4,0,1
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 4,0,0
11,Grade 5,0,1
11,Grade 5,0,1
11,Grade 5,0,1
11,Grade 5,0,1
11,Grade 5,0,1
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
11,Grade 5,0,0
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,1
12,Grade 3,0,0
12,Grade 3,0,0
12,Grade 3,0,0
12,Grade 3,0,0
12,Grade 3,0,0
12,Grade 3,0,0
12,Grade 3,0,0
12,Grade 3,0,0
12,Grade 3,0,0
12,Grade 3,0,0
12,Grade 3,0,0
12,Grade 3,0,0
12,Grade 3,0,0
12,Grade 3,0,0
12,Grade 3,0,0
12,Grade 3,0,0
12,Grade 3,0,0
12,Grade 3,0,0
12,Grade 3,0,0
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,1
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 4,0,0
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,1
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
12,Grade 5,0,0
13,Grade 3,0,1
13,Grade 3,0,1
13,Grade 3,0,1
13,Grade 3,0,1
13,Grade 3,0,1
13,Grade 3,0,1
13,Grade 3,0,1
13,Grade 3,0,1
13,Grade 3,0,1
13,Grade 3,0,1
13,Grade 3,0,1
13,Grade 3,0,1
13,Grade 3,0,1
13,Grade 3,0,1
13,Grade 3,0,1
13,Grade 3,0,0
13,Grade 3,0,0
13,Grade 3,0,0
13,Grade 3,0,0
13,Grade 3,0,0
13,Grade 3,0,0
13,Grade 3,0,0
13,Grade 3,0,0
13,Grade 3,0,0
13,Grade 3,0,0
13,Grade 3,0,0
13,Grade 3,0,0
13,Grade 3,0,0
13,Grade 3,0,0
13,Grade 3,0,0
13,Grade 3,0,0
13,Grade 3,0,0
13,Grade 3,0,0
13,Grade 3,0,0
13,Grade 3,0,0
13,Grade 3,0,0
13,Grade 3,0,0
13,Grade 3,0,0
13,Grade 3,0,0
13,Grade 4,0,1
13,Grade 4,0,1
13,Grade 4,0,1
13,Grade 4,0,0
13,Grade 4,0,0
13,Grade 4,0,0
13,Grade 4,0,0
13,Grade 4,0,0
13,Grade 4,0,0
13,Grade 4,0,0
13,Grade 4,0,0
13,Grade 4,0,0
13,Grade 4,0,0
13,Grade 4,0,0
13,Grade 4,0,0
13,Grade 4,0,0
13,Grade 4,0,0
13,Grade 4,0,0
13,Grade 4,0,0
13,Grade 4,0,0
13,Grade 4,0,0
13,Grade 4,0,0
13,Grade 4,0,0
13,Grade 4,0,0
13,Grade 4,0,0
13,Grade 4,0,0
13,Grade 4,0,0
13,Grade 5,0,1
13,Grade 5,0,1
13,Grade 5,0,1
13,Grade 5,0,1
13,Grade 5,0,1
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
13,Grade 5,0,0
16,Grade 3,0,1
16,Grade 3,0,1
16,Grade 3,0,1
16,Grade 3,0,1
16,Grade 3,0,1
16,Grade 3,0,1
16,Grade 3,0,1
16,Grade 3,0,1
16,Grade 3,0,1
16,Grade 3,0,1
16,Grade 3,0,1
16,Grade 3,0,1
16,Grade 3,0,1
16,Grade 3,0,1
16,Grade 3,0,1
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 3,0,0
16,Grade 4,0,1
16,Grade 4,0,1
16,Grade 4,0,1
16,Grade 4,0,1
16,Grade 4,0,1
16,Grade 4,0,1
16,Grade 4,0,1
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 4,0,0
16,Grade 5,0,1
16,Grade 5,0,1
16,Grade 5,0,1
16,Grade 5,0,1
16,Grade 5,0,1
16,Grade 5,0,1
16,Grade 5,0,1
16,Grade 5,0,1
16,Grade 5,0,1
16,Grade 5,0,1
16,Grade 5,0,1
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
16,Grade 5,0,0
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,1
21,Grade 3,0,0
21,Grade 3,0,0
21,Grade 3,0,0
21,Grade 3,0,0
21,Grade 3,0,0
21,Grade 3,0,0
21,Grade 3,0,0
21,Grade 3,0,0
21,Grade 3,0,0
21,Grade 3,0,0
21,Grade 3,0,0
21,Grade 3,0,0
21,Grade 3,0,0
21,Grade 3,0,0
21,Grade 3,0,0
21,Grade 3,0,0
21,Grade 3,0,0
21,Grade 3,0,0
21,Grade 3,0,0
21,Grade 4,0,1
21,Grade 4,0,1
21,Grade 4,0,1
21,Grade 4,0,1
21,Grade 4,0,1
21,Grade 4,0,1
21,Grade 4,0,1
21,Grade 4,0,1
21,Grade 4,0,1
21,Grade 4,0,1
21,Grade 4,0,1
21,Grade 4,0,1
21,Grade 4,0,1
21,Grade 4,0,1
21,Grade 4,0,1
21,Grade 4,0,1
21,Grade 4,0,1
21,Grade 4,0,1
21,Grade 4,0,1
21,Grade 4,0,1
21,Grade 4,0,1
21,Grade 4,0,1
21,Grade 4,0,1
21,Grade 4,0,1
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 4,0,0
21,Grade 5,0,1
21,Grade 5,0,1
21,Grade 5,0,1
21,Grade 5,0,1
21,Grade 5,0,1
21,Grade 5,0,1
21,Grade 5,0,1
21,Grade 5,0,1
21,Grade 5,0,1
21,Grade 5,0,1
21,Grade 5,0,1
21,Grade 5,0,1
21,Grade 5,0,1
21,Grade 5,0,1
21,Grade 5,0,1
21,Grade 5,0,1
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
21,Grade 5,0,0
22,Grade 3,0,1
22,Grade 3,0,1
22,Grade 3,0,1
22,Grade 3,0,1
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 3,0,0
22,Grade 4,0,1
22,Grade 4,0,1
22,Grade 4,0,1
22,Grade 4,0,1
22,Grade 4,0,1
22,Grade 4,0,1
22,Grade 4,0,1
22,Grade 4,0,1
22,Grade 4,0,1
22,Grade 4,0,1
22,Grade 4,0,1
22,Grade 4,0,1
22,Grade 4,0,1
22,Grade 4,0,0
22,Grade 4,0,0
22,Grade 4,0,0
22,Grade 4,0,0
22,Grade 4,0,0
22,Grade 4,0,0
22,Grade 4,0,0
22,Grade 4,0,0
22,Grade 4,0,0
22,Grade 4,0,0
22,Grade 4,0,0
22,Grade 4,0,0
22,Grade 4,0,0
22,Grade 4,0,0
22,Grade 4,0,0
22,Grade 4,0,0
22,Grade 4,0,0
22,Grade 4,0,0
22,Grade 4,0,0
22,Grade 4,0,0
22,Grade 4,0,0
22,Grade 4,0,0
22,Grade 4,0,0
22,Grade 5,0,1
22,Grade 5,0,1
22,Grade 5,0,1
22,Grade 5,0,1
22,Grade 5,0,1
22,Grade 5,0,1
22,Grade 5,0,1
22,Grade 5,0,1
22,Grade 5,0,1
22,Grade 5,0,1
22,Grade 5,0,1
22,Grade 5,0,0
22,Grade 5,0,0
22,Grade 5,0,0
22,Grade 5,0,0
22,Grade 5,0,0
22,Grade 5,0,0
22,Grade 5,0,0
22,Grade 5,0,0
22,Grade 5,0,0
22,Grade 5,0,0
22,Grade 5,0,0
22,Grade 5,0,0
22,Grade 5,0,0
22,Grade 5,0,0
22,Grade 5,0,0
22,Grade 5,0,0
22,Grade 5,0,0
22,Grade 5,0,0
22,Grade 5,0,0
22,Grade 5,0,0
23,Grade 3,1,1
23,Grade 3,1,1
23,Grade 3,1,1
23,Grade 3,1,1
23,Grade 3,1,1
23,Grade 3,1,1
23,Grade 3,1,1
23,Grade 3,1,1
23,Grade 3,1,1
23,Grade 3,1,1
23,Grade 3,1,1
23,Grade 3,1,1
23,Grade 3,1,1
23,Grade 3,1,1
23,Grade 3,1,1
23,Grade 3,1,1
23,Grade 3,1,1
23,Grade 3,1,0
23,Grade 3,1,0
23,Grade 3,1,0
23,Grade 3,1,0
23,Grade 3,1,0
23,Grade 3,1,0
23,Grade 3,1,0
23,Grade 3,1,0
23,Grade 3,1,0
23,Grade 3,1,0
23,Grade 3,1,0
23,Grade 3,1,0
23,Grade 3,1,0
23,Grade 4,1,1
23,Grade 4,1,1
23,Grade 4,1,1
23,Grade 4,1,1
23,Grade 4,1,1
23,Grade 4,1,1
23,Grade 4,1,1
23,Grade 4,1,1
23,Grade 4,1,1
23,Grade 4,1,1
23,Grade 4,1,1
23,Grade 4,1,0
23,Grade 4,1,0
23,Grade 4,1,0
23,Grade 4,1,0
23,Grade 4,1,0
23,Grade 4,1,0
23,Grade 4,1,0
23,Grade 4,1,0
23,Grade 4,1,0
23,Grade 4,1,0
23,Grade 4,1,0
23,Grade 4,1,0
23,Grade 4,1,0
23,Grade 4,1,0
23,Grade 4,1,0
23,Grade 4,1,0
23,Grade 4,1,0
23,Grade 4,1,0
23,Grade 4,1,0
23,Grade 4,1,0
23,Grade 4,1,0
23,Grade 4,1,0
23,Grade 4,1,0
23,Grade 4,1,0
23,Grade 5,1,1
23,Grade 5,1,1
23,Grade 5,1,1
23,Grade 5,1,1
23,Grade 5,1,1
23,Grade 5,1,1
23,Grade 5,1,1
23,Grade 5,1,1
23,Grade 5,1,1
23,Grade 5,1,1
23,Grade 5,1,1
23,Grade 5,1,1
23,Grade 5,1,1
23,Grade 5,1,1
23,Grade 5,1,1
23,Grade 5,1,1
23,Grade 5,1,1
23,Grade 5,1,1
23,Grade 5,1,0
23,Grade 5,1,0
23,Grade 5,1,0
23,Grade 5,1,0
23,Grade 5,1,0
23,Grade 5,1,0
23,Grade 5,1,0
23,Grade 5,1,0
23,Grade 5,1,0
23,Grade 5,1,0
23,Grade 5,1,0
23,Grade 5,1,0
23,Grade 5,1,0
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,1
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 3,0,0
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,1
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 4,0,0
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,1
27,Grade 5,0,0
27,Grade 5,0,0
27,Grade 5,0,0
27,Grade 5,0,0
27,Grade 5,0,0
27,Grade 5,0,0
27,Grade 5,0,0
27,Grade 5,0,0
27,Grade 5,0,0
27,Grade 5,0,0
27,Grade 5,0,0
